age,marital,default,housing,loan,day,month,campaign,pdays,previous,job_indexed,education_indexed,balance_normalized,duration_normalized,term_deposit
23,1,0,1,0,18,5,2,-1,0,2,0,0.439449541,0.400715564,0
27,1,0,1,0,18,5,5,-1,0,1,1,0.458256881,0.017889088,0
25,2,0,1,1,18,5,4,-1,0,1,1,0.302293578,1,1
48,0,0,1,0,18,5,5,-1,0,4,0,0.311238532,0.279069767,0
30,2,0,1,0,18,5,3,-1,0,4,0,0.64587156,0.220035778,0
39,1,0,1,0,18,5,6,-1,0,0,2,0.508256881,0.339892665,0
33,0,0,1,0,18,5,2,-1,0,4,0,0.378440367,0.203935599,0
45,0,0,1,0,18,5,6,-1,0,3,0,0.897477064,0.778175313,0
38,0,0,1,0,18,5,1,-1,0,4,0,0.369036697,0.076923077,0
37,0,0,1,1,18,5,1,-1,0,1,1,0.626146789,0.189624329,0
52,2,0,1,0,18,5,1,-1,0,0,0,0.313302752,0.583184258,0
33,1,0,1,0,18,5,1,-1,0,1,1,0.883944954,0.14490161,0
43,2,0,1,0,18,5,1,-1,0,4,0,0.36766055,0.355992844,0
30,1,0,1,0,18,5,1,-1,0,1,0,0.269954128,0.30411449,0
32,2,0,1,1,18,5,1,-1,0,0,2,0.419266055,0.338103757,0
27,1,0,1,0,18,5,1,-1,0,1,1,1,0.150268336,0
29,1,0,1,0,18,5,1,-1,0,2,1,0.498853211,0.66726297,1
36,0,0,1,0,18,5,6,-1,0,4,0,0.358486239,0.026833631,0
28,2,0,1,0,18,5,1,-1,0,1,1,0.697247706,0.255813953,0
31,1,0,1,0,18,5,1,-1,0,1,1,0.476605505,0.713774597,0
37,0,0,1,0,18,5,3,-1,0,0,2,0.384633028,0.223613596,0
31,1,0,1,0,18,5,3,-1,0,3,0,0.616743119,0.259391771,0
38,0,0,1,0,18,5,1,-1,0,0,0,0.326146789,1,0
29,1,0,1,0,18,5,1,-1,0,0,0,0.447477064,0.296958855,0
31,1,0,1,0,18,5,2,-1,0,4,0,0.378669725,0.198568873,0
33,1,0,1,0,18,5,1,-1,0,0,0,0.349082569,0.329159213,0
38,2,0,1,0,18,5,1,-1,0,4,3,0.361238532,0.416815742,0
55,0,0,0,0,18,5,1,-1,0,5,1,0.357798165,1,1
32,1,0,1,0,18,5,1,-1,0,3,0,0.378899083,0.196779964,0
30,0,0,1,0,18,5,1,-1,0,0,2,0.369954128,0.207513417,0
35,1,0,1,0,18,5,1,-1,0,0,2,0.356880734,0.31842576,0
25,1,0,1,0,18,5,1,-1,0,0,0,0.407568807,0.901610018,1
29,1,0,1,0,18,5,2,-1,0,1,1,0.54059633,0.597495528,0
30,1,0,1,0,18,5,1,-1,0,6,3,0.325229358,0.257602862,0
38,1,0,1,0,18,5,1,-1,0,3,0,0.390825688,0.316636852,0
32,1,0,1,0,18,5,1,-1,0,3,0,1,0.415026834,0
30,1,0,1,0,18,5,2,-1,0,0,0,0.432798165,0.037567084,0
25,2,0,1,0,18,5,3,-1,0,2,1,0.550229358,1,1
34,1,0,1,0,18,5,5,-1,0,1,1,0.389449541,0.341681574,0
29,1,0,1,0,18,5,1,-1,0,0,0,0.569266055,0.128801431,0
42,0,0,1,1,18,5,1,-1,0,6,0,0.365825688,0.291592129,0
32,1,0,1,0,18,5,1,-1,0,0,0,0.740825688,0.327370304,0
24,1,0,1,0,18,5,2,-1,0,2,1,0.360091743,0.139534884,0
30,1,0,1,1,18,5,6,-1,0,3,0,0.408027523,0.162790698,0
26,2,0,1,0,18,5,2,-1,0,0,0,0.51766055,0.452593918,0
24,2,0,1,1,18,5,2,-1,0,4,0,0.668348624,0.427549195,0
39,0,0,1,0,18,5,1,-1,0,0,3,0.463990826,0.302325581,0
31,1,0,1,0,18,5,1,-1,0,0,2,0.901146789,0.155635063,0
34,1,0,1,0,18,5,1,-1,0,0,3,0.337155963,0.035778175,0
26,1,0,1,0,18,5,5,-1,0,0,2,0.366284404,0.216457961,0
48,1,0,1,0,18,5,1,-1,0,0,3,0.455963303,0.227191413,0
30,2,0,1,0,18,5,1,-1,0,6,1,0.395183486,0.266547406,0
33,2,0,1,0,18,5,2,-1,0,1,0,0.399082569,0.066189624,0
47,2,0,1,0,18,5,1,-1,0,0,2,0.878211009,0.236135957,0
27,1,0,1,1,18,5,1,-1,0,4,0,0.41766055,0.202146691,0
30,0,0,1,0,18,5,1,-1,0,1,1,0.524311927,0.04293381,0
36,1,0,1,0,18,5,1,-1,0,9,0,0.59059633,1,1
32,2,0,1,0,18,5,1,-1,0,3,0,1,0.381037567,0
33,1,0,1,0,18,5,1,-1,0,2,3,0.388761468,0.273703041,0
31,1,0,1,0,18,5,1,-1,0,2,1,0.320642202,0.679785331,0
28,1,0,1,0,18,5,1,-1,0,2,1,0.605504587,0.343470483,0
30,1,0,1,0,18,5,1,-1,0,2,0,0.578669725,0.118067979,0
30,2,0,1,0,18,5,1,-1,0,0,0,0.326834862,0.1019678,0
27,2,0,1,0,18,5,1,-1,0,0,3,0.451605505,0.939177102,1
23,1,0,1,0,18,5,1,-1,0,0,3,0.545183486,0.220035778,0
29,2,0,1,0,18,5,1,-1,0,0,0,0.42087156,0.322003578,0
33,1,0,1,0,18,5,3,-1,0,2,0,0.430045872,0.320214669,0
27,1,0,1,0,18,5,4,-1,0,0,2,0.451605505,0.493738819,0
29,1,0,1,0,18,5,1,-1,0,2,0,0.465137615,0.066189624,0
27,1,0,1,0,18,5,1,-1,0,0,0,0.445183486,0.255813953,0
25,1,0,1,0,18,5,1,-1,0,4,0,0.614449541,1,1
24,1,0,1,0,18,5,1,-1,0,3,0,1,0.567084079,0
29,1,0,1,0,18,5,1,-1,0,4,0,0.366972477,0.18783542,0
32,1,0,1,0,18,5,1,-1,0,0,2,1,0.31842576,1
31,1,0,1,0,18,5,1,-1,0,1,1,0.30412844,0.221824687,0
34,1,0,1,0,18,5,1,-1,0,1,3,1,1,1
29,1,0,1,0,18,5,1,-1,0,6,1,0.466972477,0.763864043,1
29,1,0,1,0,18,5,1,-1,0,3,1,0.70206422,0.56529517,0
56,1,0,1,0,18,5,2,-1,0,3,0,0.539220183,0.184257603,0
29,1,0,1,0,18,5,2,-1,0,2,0,0.307798165,0.13059034,0
35,0,0,1,1,18,5,1,-1,0,1,3,0.597018349,0.411449016,0
33,1,0,1,0,18,5,1,-1,0,3,1,0.411697248,0.939177102,1
30,1,0,1,1,18,5,1,-1,0,0,3,0.516972477,1,0
38,2,0,1,0,18,5,1,-1,0,7,1,0.396788991,0.790697674,1
45,0,0,1,1,18,5,1,-1,0,2,0,0.275917431,1,1
24,1,0,1,0,18,5,1,-1,0,0,0,0.291972477,0.901610018,0
45,1,0,1,1,18,5,1,-1,0,8,0,0.445412844,0.325581395,0
27,0,0,1,0,18,5,1,-1,0,2,0,0.362614679,0.601073345,0
53,2,0,1,0,18,5,1,-1,0,0,2,0.420412844,0.443649374,0
40,1,0,1,0,18,5,1,-1,0,0,3,0.60412844,0.901610018,0
26,1,0,1,0,18,5,4,-1,0,0,0,0.357798165,0.146690519,0
36,1,0,1,0,18,5,2,-1,0,4,0,0.395642202,0.325581395,0
21,1,0,1,0,18,5,2,-1,0,10,1,0.991743119,0.139534884,0
30,2,0,1,0,18,5,2,-1,0,0,2,0.356651376,0.926654741,0
47,2,0,1,0,18,5,2,-1,0,2,0,0.480733945,1,0
39,1,0,1,0,18,5,4,-1,0,4,2,0.465825688,0.109123435,0
28,1,0,1,0,18,5,5,-1,0,10,1,0.446100917,0.363148479,0
26,2,0,1,1,18,5,3,-1,0,0,2,0.494266055,0.397137746,0
28,1,0,1,0,18,5,2,-1,0,1,1,0.269266055,0.105545617,0
30,1,0,1,0,18,5,2,-1,0,0,0,0.849770642,1,1
26,1,0,1,0,18,5,2,-1,0,0,0,0.393119266,1,0
31,1,0,1,0,18,5,2,-1,0,4,3,0.568577982,0.322003578,0
27,1,0,1,0,18,5,3,-1,0,2,0,0.883715596,0.567084079,0
35,1,0,1,1,18,5,3,-1,0,7,1,1,0.370304114,0
34,1,0,1,0,18,5,6,-1,0,7,1,0.602752294,0.082289803,0
36,1,0,1,0,18,5,2,-1,0,3,0,0.430963303,0.214669052,0
34,1,0,1,0,18,5,3,-1,0,3,1,1,0.186046512,0
33,2,0,1,0,18,5,3,-1,0,3,0,0.604816514,0.772808587,0
44,0,0,1,0,18,5,3,-1,0,3,0,0.536009174,0.924865832,0
34,2,0,1,0,18,5,3,-1,0,0,2,0.447706422,0.322003578,0
25,1,0,1,0,18,5,2,-1,0,4,0,0.272706422,0.262969589,0
39,2,0,1,0,18,5,2,-1,0,0,0,0.394724771,0.175313059,0
34,0,0,1,1,18,5,2,-1,0,0,0,0.288761468,0.831842576,0
32,2,0,1,1,18,5,5,-1,0,0,2,0.253669725,1,1
26,1,0,1,0,18,5,2,-1,0,0,0,0.33646789,1,0
50,0,0,1,0,18,5,2,-1,0,2,0,0.38440367,0.071556351,0
36,2,0,1,1,18,5,6,-1,0,0,0,0.341055046,0.026833631,0
29,1,0,1,0,18,5,4,-1,0,2,0,0.490137615,0.032200358,0
44,2,0,1,1,18,5,3,-1,0,3,0,0.456192661,0.062611807,0
27,1,0,1,0,18,5,2,-1,0,2,0,0.494954128,0.552772809,0
27,1,0,1,0,18,5,3,-1,0,1,1,0.489449541,0.350626118,0
60,0,0,1,0,18,5,3,-1,0,5,0,0.427981651,0.135957066,0
34,2,0,1,0,18,5,6,-1,0,3,0,0.623394495,0.109123435,0
41,2,0,1,0,18,5,2,-1,0,1,1,0.675917431,0.27549195,0
57,2,0,1,0,18,5,2,-1,0,0,0,0.829816514,0.041144902,0
40,2,0,1,0,18,5,3,-1,0,0,2,0.349770642,0.347048301,0
22,1,0,1,1,18,5,2,-1,0,3,0,0.623165138,0.601073345,0
32,2,0,1,0,18,5,2,-1,0,0,0,0.348853211,0.186046512,0
28,1,0,1,0,18,5,2,-1,0,1,0,0.726834862,0.175313059,0
46,2,0,1,0,18,5,3,-1,0,7,0,0.391055046,0.422182469,0
30,2,0,1,0,18,5,2,-1,0,2,0,0.365366972,0.26118068,0
26,1,0,1,0,18,5,2,-1,0,0,2,0.154357798,1,1
35,1,0,1,0,18,5,2,-1,0,3,0,0.4,0.323792487,0
40,0,0,1,0,18,5,2,-1,0,3,0,0.408256881,0.352415027,0
44,1,0,1,0,18,5,4,-1,0,2,0,0.371330275,0.016100179,0
27,2,0,1,0,18,5,4,-1,0,2,0,0.419036697,0.296958855,0
30,1,0,1,0,18,5,2,-1,0,1,1,0.418348624,0.064400716,0
27,1,0,1,1,18,5,2,-1,0,3,2,0.478899083,0.47763864,0
52,2,0,1,0,18,5,2,-1,0,0,0,0.418807339,0.155635063,0
31,1,0,1,0,18,5,3,-1,0,4,0,0.416972477,0.731663685,0
34,2,0,1,0,18,5,4,-1,0,2,0,0.579357798,0.02862254,0
35,0,0,1,0,18,5,5,-1,0,0,0,0.395412844,0.019677996,0
57,0,0,1,0,18,5,4,-1,0,4,2,0.868119266,0.01431127,0
27,1,0,1,0,18,5,4,-1,0,0,0,0.412844037,0.296958855,0
38,1,0,1,0,18,5,2,-1,0,3,0,0.71559633,0.016100179,0
28,2,0,1,0,18,5,2,-1,0,0,0,0.603669725,1,0
30,2,0,1,0,18,5,5,-1,0,3,0,0.972018349,0.041144902,0
35,2,0,0,1,18,5,2,-1,0,3,0,1,0.683363148,0
23,1,0,1,0,18,5,5,-1,0,10,0,0.41146789,0.059033989,0
29,1,0,1,0,18,5,4,-1,0,3,0,0.427981651,1,1
30,0,0,1,0,18,5,3,-1,0,4,0,0.664220183,0.023255814,0
30,1,0,1,0,18,5,2,-1,0,3,0,1,0.40608229,0
47,0,0,1,1,18,5,3,-1,0,4,0,0,0.31842576,0
54,0,0,0,1,18,5,4,-1,0,5,0,0.461238532,0.075134168,0
34,0,0,1,0,18,5,3,-1,0,2,0,0.361697248,0.670840787,0
28,1,0,0,0,18,5,6,-1,0,2,0,0.358486239,0.071556351,0
38,1,0,1,0,18,5,3,-1,0,1,1,0.900917431,0.431127013,0
28,1,0,1,0,18,5,6,-1,0,0,0,0.937614679,0.339892665,0
30,1,0,1,0,18,5,4,-1,0,1,1,0.820412844,0.381037567,0
36,1,0,1,0,18,5,2,-1,0,2,0,0.363073394,0.123434705,0
37,2,0,1,0,18,5,5,-1,0,0,0,0.389678899,0.737030411,0
36,2,0,1,0,18,5,6,-1,0,0,2,0.382110092,0.055456172,0
35,1,0,1,1,18,5,2,-1,0,0,0,0.290137615,0.309481216,0
27,1,0,1,0,18,5,2,-1,0,0,0,0.988990826,0.295169946,0
29,1,0,1,0,18,5,3,-1,0,1,1,0.962614679,0.320214669,0
30,1,0,1,0,18,5,2,-1,0,2,0,0.536238532,0.039355993,0
33,0,0,1,0,18,5,2,-1,0,0,0,0.556192661,0.282647585,0
27,1,0,1,0,18,5,2,-1,0,0,0,0.398853211,0.132379249,0
43,1,0,1,0,18,5,3,-1,0,4,0,0.343348624,0.164579606,0
35,1,0,1,0,18,5,2,-1,0,1,1,0.290825688,0.296958855,0
23,1,0,1,0,18,5,3,-1,0,0,0,0.511009174,1,0
40,2,0,1,0,18,5,2,-1,0,2,1,0.594954128,0.658318426,0
32,1,0,1,0,18,5,2,-1,0,3,3,0.975229358,0.177101968,0
25,1,0,1,1,18,5,2,-1,0,0,2,0.424770642,1,1
33,1,0,1,1,18,5,2,-1,0,3,0,0.272706422,0.395348837,0
24,1,0,1,1,18,5,2,-1,0,4,0,0.655733945,0.202146691,0
25,1,0,1,0,18,5,3,-1,0,0,0,0.431192661,0.982110912,0
32,2,0,1,0,18,5,2,-1,0,1,1,0.596559633,1,0
28,1,0,1,0,18,5,2,-1,0,7,1,0.409174312,1,0
27,1,0,1,0,18,5,2,-1,0,8,0,0.417201835,0.021466905,0
42,2,0,1,0,18,5,3,-1,0,0,2,0.744724771,0.025044723,0
56,2,0,1,0,18,5,2,-1,0,3,0,0.379587156,0.765652952,0
40,1,0,1,0,18,5,4,-1,0,2,0,0.401605505,0.033989267,0
34,1,0,1,0,18,5,3,-1,0,0,2,1,0.626118068,0
29,1,0,1,0,18,5,2,-1,0,7,1,0.408027523,0.135957066,0
30,1,0,0,0,18,5,2,-1,0,5,0,0.368807339,0.254025045,0
34,1,0,1,0,18,5,2,-1,0,1,1,0.225229358,1,1
46,0,0,1,0,18,5,3,-1,0,7,1,0.391743119,0.109123435,0
49,2,0,1,0,18,5,2,-1,0,1,1,1,0.121645796,0
33,2,0,1,1,18,5,2,-1,0,0,0,0.389678899,1,1
22,1,0,1,0,18,5,2,-1,0,1,1,0.381422018,0.23255814,0
32,1,0,1,0,18,5,2,-1,0,2,1,0.973394495,0.969588551,1
25,2,0,1,0,18,5,2,-1,0,1,1,0.386926606,1,0
31,1,0,1,0,18,5,2,-1,0,2,1,0.302522936,0.595706619,0
33,2,0,1,0,18,5,3,-1,0,0,0,0.361926606,0.558139535,0
33,1,0,1,0,18,5,2,-1,0,2,0,0.651146789,0.427549195,0
29,0,0,1,0,18,5,2,-1,0,0,3,0.380963303,0.527728086,0
29,2,0,1,0,18,5,2,-1,0,1,1,0.430733945,1,0
37,1,0,0,0,18,5,5,-1,0,3,0,0.36146789,0.872987478,0
34,2,0,1,0,18,5,3,-1,0,0,0,0.439220183,0.338103757,0
23,1,0,1,0,18,5,3,-1,0,10,0,0.938073394,0.347048301,0
34,2,0,1,0,18,5,2,-1,0,1,1,0.737844037,1,0
26,1,0,1,0,18,5,2,-1,0,4,2,0.350458716,0.86940966,0
30,2,0,1,0,18,5,4,-1,0,1,1,0.773853211,0.370304114,0
37,2,0,1,0,18,5,4,-1,0,0,0,0.338761468,0.320214669,0
28,2,0,1,0,18,5,6,-1,0,0,2,0.476834862,0.146690519,0
22,1,0,1,0,18,5,2,-1,0,10,2,0.383027523,0.423971377,0
35,1,0,1,0,18,5,4,-1,0,3,0,0.399311927,0.388193202,0
51,1,0,1,0,18,5,2,-1,0,0,2,0.370412844,0.627906977,0
33,1,0,1,0,18,5,4,-1,0,1,0,0.408027523,0.033989267,0
27,2,0,1,1,18,5,3,-1,0,7,0,0.380045872,0.023255814,0
29,2,0,1,0,18,5,4,-1,0,0,0,0.806880734,0.200357782,0
34,2,0,1,0,18,5,4,-1,0,3,0,0.44793578,0.397137746,0
59,0,0,1,0,18,5,3,-1,0,5,2,0.368577982,0.196779964,0
35,1,0,1,0,18,5,2,-1,0,1,1,1,0.556350626,0
27,1,0,1,0,18,5,2,-1,0,0,0,0.425229358,0.833631485,0
26,1,0,1,0,18,5,3,-1,0,0,0,0.277522936,0.143112701,0
31,2,0,1,0,18,5,2,-1,0,0,0,0.475229358,0.194991055,0
39,0,0,1,0,18,5,3,-1,0,0,2,0.544724771,0.039355993,0
43,2,0,1,0,18,5,2,-1,0,6,0,0.469495413,0.096601073,0
33,1,0,1,0,18,5,2,-1,0,1,1,0.656880734,0.958855098,1
38,2,0,1,0,18,5,2,-1,0,0,2,1,0.189624329,0
28,1,0,1,0,18,5,3,-1,0,2,0,0.35412844,0.4490161,0
45,1,0,1,1,18,5,6,-1,0,3,0,0.906880734,1,0
30,1,0,1,0,18,5,4,-1,0,0,0,1,0.019677996,0
45,2,0,0,1,18,5,6,-1,0,3,0,0.361009174,0.01431127,0
30,1,0,1,0,18,5,4,-1,0,4,0,0.398394495,0.334525939,0
30,2,0,1,0,18,5,2,-1,0,4,0,0.772477064,0.148479428,0
34,2,0,1,0,18,5,6,-1,0,0,2,0.357568807,1,1
24,1,0,1,0,18,5,3,-1,0,0,2,0.397706422,0.039355993,0
36,2,0,1,0,18,5,4,-1,0,7,0,0.414220183,0.763864043,0
29,0,0,1,0,18,5,4,-1,0,1,1,0.486009174,0.010733453,0
36,1,0,1,0,18,5,2,-1,0,0,2,0.378440367,0.089445438,0
48,2,0,1,0,18,5,2,-1,0,0,0,1,0.118067979,0
32,2,0,1,0,18,5,2,-1,0,0,3,0.648394495,0.118067979,0
28,1,0,1,0,18,5,2,-1,0,4,0,0.387385321,0.057245081,0
56,2,0,1,0,18,5,2,-1,0,0,0,0.558715596,0.166368515,0
40,0,0,1,0,18,5,2,-1,0,1,1,0.34059633,0.345259392,0
47,2,0,1,0,18,5,4,-1,0,4,0,0.369036697,0.447227191,0
47,1,0,1,0,18,5,3,-1,0,0,0,0.37087156,0.128801431,0
29,1,0,1,0,18,5,2,-1,0,3,0,0.494495413,0.307692308,0
58,2,0,1,0,18,5,4,-1,0,1,2,0.375229358,0.096601073,0
31,1,0,1,0,18,5,2,-1,0,1,0,0.658256881,0.021466905,0
25,1,0,1,0,18,5,2,-1,0,0,0,0.37706422,0.010733453,0
29,2,0,1,0,18,5,2,-1,0,1,1,0.675917431,0.457960644,1
34,2,0,1,0,18,5,6,-1,0,0,0,0.463990826,0.019677996,0
26,2,0,1,0,18,5,3,-1,0,0,2,0.397247706,0.733452594,0
34,2,0,1,0,18,5,4,-1,0,2,0,0.384862385,0.094812165,0
24,1,0,1,0,18,5,2,-1,0,2,0,0.322018349,0.007155635,0
33,1,0,1,0,18,5,2,-1,0,6,0,0.388990826,0.053667263,0
27,1,0,1,1,18,5,2,-1,0,2,0,0.375688073,0.008944544,0
57,2,0,1,0,18,5,6,-1,0,5,2,0.436009174,0.048300537,0
24,1,0,1,0,18,5,2,-1,0,2,0,0.341055046,0.012522361,0
28,1,0,1,0,18,5,2,-1,0,3,2,0.36353211,0.529516995,0
33,2,0,1,1,18,5,6,-1,0,0,2,0.327522936,0.30411449,0
30,1,0,0,0,18,5,2,-1,0,0,0,0.491513761,0.810375671,0
28,2,0,1,0,18,5,5,-1,0,4,0,0.366513761,0.02862254,0
34,1,0,0,0,18,5,4,-1,0,0,2,0.361926606,0.57960644,0
39,2,0,1,0,18,5,3,-1,0,2,0,0.359174312,0.218246869,0
25,1,0,1,0,18,5,2,-1,0,0,0,0.423394495,1,0
51,2,0,1,1,18,5,6,-1,0,4,2,0.503669725,0.064400716,0
24,1,0,1,0,18,5,3,-1,0,0,0,0.266513761,0.025044723,0
29,2,0,1,0,18,5,4,-1,0,0,0,0.380045872,0.611806798,0
32,1,0,1,0,18,5,2,-1,0,0,3,0.416972477,0.520572451,0
27,2,0,1,0,18,5,2,-1,0,2,1,0.398165138,0.017889088,0
22,2,0,1,0,18,5,3,-1,0,4,0,0.545183486,0.228980322,0
24,1,0,1,0,18,5,2,-1,0,3,0,0.551146789,0.039355993,0
32,0,1,1,1,18,5,3,-1,0,3,0,0.358944954,0.146690519,0
35,2,0,1,0,18,5,2,-1,0,4,0,0.357798165,0.26118068,0
31,2,0,1,0,18,5,5,-1,0,2,0,0.330504587,0.016100179,0
31,2,0,1,0,18,5,3,-1,0,7,2,0.335321101,0.016100179,0
31,1,0,1,0,18,5,2,-1,0,3,0,0.261009174,0.114490161,0
32,2,0,1,0,18,5,4,-1,0,2,0,0.490825688,0.01431127,0
30,0,0,1,0,18,5,2,-1,0,0,2,0.298623853,0.032200358,0
40,2,0,1,1,18,5,5,-1,0,4,0,0.510091743,0.051878354,0
28,2,0,1,1,18,5,6,-1,0,3,0,0.489908257,0.035778175,0
31,1,0,1,0,18,5,2,-1,0,8,0,0.472477064,0.329159213,0
31,1,0,1,0,18,5,2,-1,0,0,2,0.436238532,0.508050089,0
40,2,0,1,1,18,5,2,-1,0,0,0,0.473165138,0.04293381,0
28,1,0,0,0,18,5,4,-1,0,2,1,0.455504587,0.019677996,0
27,1,0,1,0,18,5,4,-1,0,2,0,0.393348624,0.046511628,0
24,1,0,1,0,18,5,3,-1,0,7,0,0.373623853,0.062611807,0
32,1,0,1,0,18,5,6,-1,0,3,1,0.564678899,0.089445438,0
49,2,0,1,1,18,5,3,-1,0,3,0,0.559633028,0.039355993,0
27,1,0,1,1,18,5,2,-1,0,2,0,0.780275229,1,0
24,2,0,1,0,18,5,4,-1,0,4,0,0.399770642,0.810375671,0
35,2,0,1,1,18,5,2,-1,0,2,0,0.19587156,0.078711986,0
28,2,0,1,1,18,5,2,-1,0,6,0,0.238073394,1,1
40,2,0,1,0,18,5,3,-1,0,0,2,0.493577982,0.143112701,0
29,1,0,0,0,18,5,2,-1,0,0,0,0.695412844,0.440071556,0
57,2,0,1,1,18,5,5,-1,0,4,0,0.511009174,0.021466905,0
47,2,0,1,1,18,5,4,-1,0,3,0,0.330045872,0.298747764,0
36,2,0,1,0,18,5,3,-1,0,0,0,0.318119266,0.352415027,0
49,1,0,1,0,18,5,2,-1,0,3,0,0.621559633,0.225402504,0
24,1,0,1,0,18,5,2,-1,0,0,0,1,0.758497317,0
37,1,0,1,0,18,5,2,-1,0,1,1,1,0.050089445,0
32,1,0,1,1,18,5,2,-1,0,2,0,0.249541284,0.216457961,0
40,2,0,1,0,18,5,5,-1,0,1,1,0.403211009,0.382826476,0
26,1,0,1,0,18,5,2,-1,0,3,0,0.468577982,0.545617174,0
33,2,0,1,0,18,5,2,-1,0,6,0,0.52087156,0.161001789,0
22,1,0,1,0,18,5,2,-1,0,4,0,0.411926606,0.422182469,0
32,1,0,1,0,18,5,2,-1,0,0,0,0.388761468,0.415026834,0
37,1,0,1,0,18,5,2,-1,0,3,0,0.398165138,0.143112701,0
24,1,0,1,0,18,5,2,-1,0,0,0,0.683715596,0.373881932,0
33,1,0,1,0,18,5,2,-1,0,1,0,1,0.31842576,0
26,1,0,1,0,18,5,6,-1,0,0,0,0.363073394,0.019677996,0
28,1,0,1,0,18,5,3,-1,0,0,2,0.455504587,1,0
24,1,0,1,0,18,5,3,-1,0,10,0,0.474311927,0.021466905,0
46,2,0,1,0,18,5,4,-1,0,4,2,0.38440367,0.47763864,0
32,1,0,1,0,18,5,2,-1,0,2,3,0.288761468,0.314847943,0
32,1,0,1,0,18,5,6,-1,0,6,0,0.476605505,0.060822898,0
33,1,0,1,0,18,5,2,-1,0,2,0,0.274541284,0.382826476,0
48,0,0,1,0,18,5,5,-1,0,0,0,0.285779817,0.012522361,0
30,1,0,1,0,18,5,6,-1,0,3,0,0.358256881,0.100178891,0
30,1,0,1,0,18,5,2,-1,0,0,0,0.77912844,0.194991055,0
35,1,0,1,0,18,5,2,-1,0,2,0,0.312844037,0.080500894,0
35,1,0,1,0,18,5,5,-1,0,2,0,0.40940367,0.012522361,0
38,1,0,1,0,18,5,3,-1,0,2,0,0.302293578,1,1
29,2,0,1,0,18,5,4,-1,0,0,2,0.375917431,0.048300537,0
38,0,0,1,0,18,5,3,-1,0,1,1,0.312155963,0.026833631,0
23,1,0,1,1,18,5,6,-1,0,4,0,0.677293578,0.075134168,0
27,1,0,1,0,18,5,4,-1,0,2,0,0.424770642,0.080500894,0
36,2,0,1,1,18,5,2,-1,0,0,2,0.712844037,0.404293381,0
25,2,0,1,0,18,5,3,-1,0,4,0,0.385550459,0.853309481,0
24,1,1,1,1,18,5,2,-1,0,4,0,0.033486239,0.305903399,0
31,1,0,1,0,18,5,4,-1,0,0,0,0.61559633,0.146690519,0
37,2,0,1,0,18,5,2,-1,0,0,3,0.330733945,0.037567084,0
29,1,0,1,0,18,5,4,-1,0,1,1,0.523394495,0.14490161,0
35,1,0,1,0,18,5,3,-1,0,4,0,0.522706422,1,1
43,2,0,1,0,18,5,6,-1,0,4,1,0.476834862,1,0
31,1,0,1,0,18,5,2,-1,0,0,0,0.519954128,0.093023256,0
42,2,0,1,0,18,5,6,-1,0,4,0,0.625,0.867620751,0
38,2,0,1,0,18,5,6,-1,0,2,0,0.581651376,0.057245081,0
26,1,0,1,1,18,5,2,-1,0,3,0,0.411926606,0.01431127,0
27,1,0,1,0,18,5,6,-1,0,10,0,0.488073394,0.050089445,0
28,1,0,1,1,18,5,5,-1,0,3,0,0.357798165,0.697674419,1
38,0,0,1,0,18,5,2,-1,0,4,0,0.520642202,1,0
29,1,0,1,0,18,5,3,-1,0,8,1,0.471788991,1,1
20,1,0,1,0,18,5,2,-1,0,0,0,0.375229358,1,1
28,2,0,1,0,22,5,1,-1,0,0,0,0.613073394,0.241502683,0
46,1,0,0,0,22,5,1,-1,0,1,1,1,0.203935599,0
42,2,0,1,0,22,5,1,-1,0,0,0,0.441743119,0.57960644,1
45,0,0,1,1,22,5,1,-1,0,3,0,0.448853211,1,1
31,1,0,0,0,22,5,1,-1,0,4,0,0.874311927,0.704830054,0
37,2,0,0,0,22,5,1,-1,0,1,1,1,0.633273703,1
58,0,0,0,0,22,5,1,-1,0,1,1,1,0.216457961,0
32,1,0,0,0,22,5,1,-1,0,2,1,0.730504587,1,1
27,1,0,0,0,22,5,1,-1,0,10,0,0.799311927,0.339892665,0
59,2,0,0,0,22,5,1,-1,0,3,0,0.382110092,0.33273703,1
45,2,0,0,0,22,5,1,-1,0,0,0,0.496100917,0.364937388,0
31,1,0,0,0,22,5,1,-1,0,1,1,1,0.268336315,0
45,2,0,0,0,22,5,1,-1,0,3,0,1,0.212880143,0
24,1,0,0,0,22,5,1,-1,0,1,1,1,0.307692308,0
33,2,0,1,0,22,5,1,-1,0,1,1,0.376376147,0.186046512,0
27,1,0,0,0,22,5,1,-1,0,1,1,0.444266055,0.162790698,0
39,2,0,1,0,22,5,1,-1,0,1,0,0.361926606,0.411449016,0
38,2,0,0,0,22,5,6,-1,0,6,0,1,0.168157424,0
30,2,0,0,0,22,5,2,-1,0,1,1,0.558944954,0.218246869,0
54,2,0,1,0,22,5,1,-1,0,2,1,0.630275229,0.15921288,0
36,1,0,0,0,22,5,1,-1,0,2,0,0.370183486,1,0
55,2,0,1,0,22,5,2,-1,0,1,3,0.702752294,0.604651163,1
39,2,0,0,0,22,5,1,-1,0,2,0,0.877522936,0.153846154,0
43,1,0,1,0,22,5,1,-1,0,8,3,1,1,0
36,1,0,0,0,22,5,1,-1,0,1,1,0.470183486,0.128801431,0
